Frame,Time,Arena 1 ROI 1 Mean,Arena 1 ROI 1 Sum,Arena 1 ROI 2 Mean,Arena 1 ROI 2 Sum,Arena 1 ROI 3 Mean,Arena 1 ROI 3 Sum
2400,80.0,174.796679735359,8560143,188.54848663909132,8615346,199.98682466671863,7695693
2401,80.03333333333333,174.86087968635138,8563287,188.59707176153896,8617566,200.06135495439307,7698561
2402,80.06666666666666,174.77811810830678,8559234,188.4819118902239,8612304,200.00483355422156,7696386
2403,80.1,174.91117373192844,8565750,188.59923839537785,8617665,200.09838621657443,7699986
2404,80.13333333333334,174.87061994609164,8563764,188.48539163548028,8612463,199.96008419739613,7694664
2405,80.16666666666667,174.89788042146532,8565099,188.61565228809664,8618415,200.03305527403134,7697472
2406,80.2,174.7607204116638,8558382,188.46162431882345,8611377,199.95392531379122,7694427
2407,80.23333333333333,174.80605243812792,8560602,188.58328409165517,8616936,200.04155297419507,7697799
2408,80.26666666666667,174.81903945111492,8561238,188.5435624712757,8615121,199.94113978326968,7693935
2409,80.3,174.88562852242097,8564499,188.64880835138862,8619930,200.05847041397053,7698450
2410,80.33333333333333,174.79037000735113,8559834,188.46983126518285,8611752,199.9214157636236,7693176
2411,80.36666666666666,174.89879931389365,8565144,188.6218895673298,8618700,200.0025726982147,7696299
2412,80.4,174.82449154618965,8561505,188.53141619066378,8614566,199.99235986590784,7695906
2413,80.43333333333334,174.90180102915951,8565291,188.54750180552819,8615301,199.97887269041865,7695387
2414,80.46666666666667,174.78510169076208,8559576,188.46129604096907,8611362,199.92765260778046,7693416
2415,80.5,174.89726782651312,8565069,188.60363731862648,8617866,200.05457238637248,7698300
2416,80.53333333333333,174.84648370497428,8562582,188.53023439038802,8614512,199.95369143213534,7694418
2417,80.56666666666666,174.86743445234012,8563608,188.5379817477513,8614866,200.03024869416075,7697364
2418,80.6,174.74957118353345,8557836,188.45794760685445,8611209,199.94994932564123,7694274
2419,80.63333333333334,174.85542759127665,8563020,188.57514280086664,8616564,200.01621579480783,7696824
2420,80.66666666666667,174.83282283753982,8561913,188.5373908476134,8614839,200.00686052857253,7696464
2421,80.7,174.87968635138446,8564208,188.5779003348434,8616690,200.01793092695095,7696890
2422,80.73333333333333,174.81652781181083,8561115,188.49917930536407,8613093,199.9505730100569,7694298
2423,80.76666666666667,174.88011516785102,8564229,188.59359201628257,8617407,200.08638029157245,7699524
2424,80.8,174.82988238176918,8561769,188.53522421377454,8614740,199.98105558587355,7695471
2425,80.83333333333333,174.9214653271257,8566254,188.6375155931981,8619414,200.00966710844313,7696572
2426,80.86666666666666,174.82559421710366,8561559,188.50863370757008,8613525,199.9635144616824,7694796
2427,80.9,174.8570203381524,8563098,188.559713741711,8615859,200.01972401964605,7696959
2428,80.93333333333334,174.81272972310708,8560929,188.56483487623925,8616093,200.0021828954549,7696284
2429,80.96666666666667,174.82590051457976,8561574,188.5866981813407,8617092,200.04311218523426,7697859
2430,81.0,174.75827003185495,8558262,188.48644212461429,8612511,199.95002728619318,7694277
2431,81.03333333333333,174.85487625581965,8562993,188.5522946622021,8615520,200.0301707336088,7697361
2432,81.06666666666666,174.8119333496692,8560890,188.5413958374368,8615022,199.94012629609418,7693896
2433,81.1,174.8578167115903,8563137,188.61703105508502,8618478,200.02627270601076,7697211
2434,81.13333333333334,174.7564322469983,8558172,188.49451775983192,8612880,199.9809776253216,7695468
2435,81.16666666666667,174.87901249693704,8564175,188.60252117392162,8617815,200.08856318702738,7699608
2436,81.2,174.8327615780446,8561910,188.56765806578687,8616222,199.95267794495985,7694379
2437,81.23333333333333,174.87558196520462,8564007,188.61926334449478,8618580,200.04038356591565,7697754
2438,81.26666666666667,174.77174712080372,8558922,188.52629505613552,8614332,199.9456614952834,7694109
2439,81.3,174.86412643959812,8563446,188.63653075963495,8619369,200.03991580260387,7697736
2440,81.33333333333333,174.81076941926,8560833,188.52721423412777,8614374,199.9996101972402,7696185
2441,81.36666666666666,174.8257779955893,8561568,188.60350600748473,8617860,200.05223356981367,7698210
2442,81.4,174.75294045577064,8558001,188.49018449215416,8612682,199.89163483277463,7692030
2443,81.43333333333334,174.81916197010537,8561244,188.57258223360253,8616447,200.08614640991658,7699515
2444,81.46666666666667,174.83300661602547,8561922,188.52307793316263,8614185,199.98082170421768,7695462
2445,81.5,174.837294780691,8562132,188.5789508239774,8616738,200.02767599594605,7697265
2446,81.53333333333333,174.75980151923548,8558337,188.4943207931193,8612871,199.9505730100569,7694298
2447,81.56666666666666,174.80280568488115,8560443,188.53345151336092,8614659,200.04576284400093,7697961
2448,81.6,174.75581965204606,8558142,188.58840522618345,8617170,200.03718718328525,7697631
2449,81.63333333333334,174.85058809115412,8562783,188.56102685312848,8615919,200.08973259530677,7699653
2450,81.66666666666667,174.70295270766968,8555553,188.5022651171952,8613234,199.9555624853824,7694490
2451,81.7,174.7998652291105,8560299,188.61276344297815,8618283,200.08622437046856,7699518
2452,81.73333333333333,174.78148738054398,8559399,188.5961525835467,8617524,200.03438060341466,7697523
2453,81.76666666666667,174.85604018622885,8563050,188.60468780776048,8617914,200.0333671162392,7697484
2454,81.8,174.7291717716246,8556837,188.50082069463593,8613168,199.92780852888438,7693422
2455,81.83333333333333,174.81321979906886,8560953,188.59254152714857,8617359,200.0491931082872,7698093
2456,81.86666666666666,174.7789757412399,8559276,188.5546582627536,8615628,199.96967334528728,7695033
2457,81.9,174.8195295270767,8561262,188.62852077998818,8619003,199.9989865128245,7696161
2458,81.93333333333334,174.66546189659397,8553717,188.523406211017,8614200,199.88196772433147,7691658
2459,81.96666666666667,174.8083190394511,8560713,188.60567264132362,8617959,200.00662664691666,7696455
2460,82.0,174.706628277383,8555733,188.5424463265708,8615070,200.0123177672098,7696674
2461,82.03333333333333,174.6840847831414,8554629,188.59549602783795,8617494,200.05005067435877,7698126
2462,82.06666666666666,174.59617740749817,8550324,188.45827588470883,8611224,199.95353551103142,7694412
2463,82.1,174.71526586620925,8556156,188.62510669030266,8618847,200.03812270990878,7697667
2464,82.13333333333334,174.70276892918403,8555544,188.58571334777756,8617047,199.98807203555,7695741
2465,82.16666666666667,174.61749571183535,8551368,188.62202087847155,8618706,200.01980198019803,7696962
2466,82.2,174.50937270276893,8546073,188.47856345610924,8612151,199.89662430810012,7692222
2467,82.23333333333333,174.5866821857388,8549859,188.5649005318101,8616096,199.94909175956965,7694241
2468,82.26666666666667,174.54802744425385,8547966,188.517103276213,8613912,199.98698058782256,7695699
2469,82.3,174.57277628032344,8549178,188.58118311338717,8616840,200.0224526389647,7697064
2470,82.33333333333333,174.4704729233031,8544168,188.50443175103408,8613333,199.88960785842363,7691952
2471,82.36666666666666,174.56971330556237,8549028,188.59470816098747,8617458,200.04552896234506,7697952
2472,82.4,174.47984562607203,8544627,188.53089094609678,8614542,199.99313947142747,7695936
2473,82.43333333333334,174.5588703749081,8548497,188.60829886415863,8618079,200.0446713962735,7697919
2474,82.46666666666667,174.40419014947318,8540922,188.51217910839733,8613687,199.91299602401185,7692852
2475,82.5,174.49381279098262,8545311,188.58492548092707,8617011,200.0611210727372,7698552
2476,82.53333333333333,174.3935922567998,8540403,188.5927384938612,8617368,200.03243158961564,7697448
2477,82.56666666666666,174.38666993383976,8540064,188.56864289935,8616267,200.07624541981758,7699134
2478,82.6,174.28700073511393,8535183,188.5382443700348,8614878,199.96039603960395,7694676
2479,82.63333333333334,174.23186718941437,8532483,188.65182850764887,8620068,200.1122631948234,7700520
2480,82.66666666666667,174.192538593482,8530557,188.53469896920754,8614716,200.05636547906758,7698369
2481,82.7,174.19302866944378,8530581,188.56293086468386,8616006,200.0838855539097,7699428
2482,82.73333333333333,174.05482724822346,8523813,188.48512901319677,8612451,200.00031184220785,7696212
2483,82.76666666666667,173.87178387650087,8514849,188.60823320858776,8618076,200.10883293053715,7700388
2484,82.8,173.84868904680226,8513718,188.58367802508042,8616954,200.02112730958135,7697013
2485,82.83333333333333,173.73100955648127,8507955,188.61663712165978,8618460,200.09222733296951,7699749
2486,82.86666666666666,173.62766478804215,8502894,188.50246208390783,8613243,199.9613315662275,7694712
2487,82.9,173.66007106101446,8504481,188.59516774998357,8617479,200.0196460590941,7696956
2488,82.93333333333334,173.60377358490567,8501724,188.54842098352046,8615343,200.06260232322444,7698609
2489,82.96666666666667,173.47175937270276,8495259,188.59917273980696,8617662,200.12575037031263,7701039
2490,83.0,173.3595319774565,8489763,188.50869936314095,8613528,199.97785920324316,7695348
2491,83.03333333333333,173.28785836804704,8486253,188.6241875123104,8618805,200.05784672955485,7698426
2492,83.06666666666666,173.22028914481746,8482944,188.58545072549407,8617035,200.00249473766274,7696296
2493,83.1,173.1275422690517,8478402,188.59162234915632,8617317,200.06891712793328,7698852
2494,83.13333333333334,173.05678755207057,8474937,188.50640141816032,8613423,199.99750526233726,7696104
2495,83.16666666666667,172.9996937025239,8472141,188.6922066837371,8621913,200.12988227956654,7701198
2496,83.2,172.97678265131094,8471019,188.5456634495437,8615217,200.02861152256958,7697301
2497,83.23333333333333,172.88501592746877,8466525,188.62898036898432,8619024,200.11616122242145,7700670
2498,83.26666666666667,172.73529772114676,8459193,188.50915895213708,8613549,199.97115459577455,7695090
2499,83.3,172.71636853712326,8458266,188.62458144573566,8618823,200.08162469790287,7699341
2500,83.33333333333333,172.66729968145063,8455863,188.63009651368918,8619075,200.07047633897247,7698912
2501,83.36666666666666,172.6190884587111,8453502,188.68439367080296,8621556,200.04903718718327,7698087
2502,83.4,172.26249693702525,8436039,188.51670934278775,8613894,200.02276448117252,7697076
2503,83.43333333333334,172.35371232541044,8440506,188.6163088438054,8618445,200.1107039837842,7700460
2504,83.46666666666667,172.14212202891449,8430144,188.55538047403323,8615661,200.03188586575192,7697427
2505,83.5,172.2027076696888,8433111,188.61460179896264,8618367,200.0757776565058,7699116
2506,83.53333333333333,171.95595442293555,8421027,188.56404700938876,8616057,199.9904888126608,7695834
2507,83.56666666666666,171.9895246263171,8422671,188.6329853588077,8619207,200.0905122008264,7699683
2508,83.6,171.85187454055378,8415930,188.5800669686823,8616789,199.9648397910657,7694847
2509,83.63333333333334,171.88195295270768,8417403,188.60790493073338,8618061,200.10111483589304,7700091
2510,83.66666666666667,171.6249693702524,8404818,188.53364848007354,8614668,199.9716223590863,7695108
2511,83.7,171.6880666503308,8407908,188.6811765478301,8621409,200.05285725422937,7698234
2512,83.73333333333333,171.5415951972556,8400735,188.62648545729104,8618910,200.06361581039994,7698648
2513,83.76666666666667,171.56879441313404,8402067,188.62195522290065,8618703,200.08840726592345,7699602
2514,83.8,171.44529527076696,8396019,188.51828507648875,8613966,199.99142433928432,7695870
2515,83.83333333333333,171.4192599852977,8394744,188.63383888122908,8619246,200.06735791689405,7698792
2516,83.86666666666666,171.27413624111736,8387637,188.65800013131116,8620350,200.03266547127154,7697457
2517,83.9,171.29655721636854,8388735,188.6374499376272,8619411,200.04451547516956,7697913
2518,83.93333333333334,171.01990933594706,8375187,188.52137088831986,8614107,199.9964138146098,7696062
2519,83.96666666666667,171.02854692477334,8375610,188.54067362615717,8614989,200.00678256802058,7696461
2520,84.0,170.94701053663317,8371617,188.49622480467468,8612958,200.027753956498,7697268
2521,84.03333333333333,170.92826513109532,8370699,188.5385069923183,8614890,200.02494737662744,7697160
2522,84.06666666666666,170.9383116883117,8371191,188.51139124154685,8613651,200.00615888360488,7696437
2523,84.1,170.82253124234256,8365521,188.54080493729893,8614995,200.01356513604117,7696722
2524,84.13333333333334,170.86100220534183,8367405,188.51060337469633,8613615,199.9708427535667,7695078
2525,84.16666666666667,170.68341092869395,8358708,188.5337797912153,8614674,199.99150229983627,7695873
2526,84.2,170.64371477579024,8356764,188.54231501542907,8615064,200.0133312543853,7696713
2527,84.23333333333333,170.58172016662581,8353728,188.5306283238133,8614530,199.98409604740002,7695588
2528,84.26666666666667,170.5728987993139,8353296,188.50121462806118,8613186,199.96538551492944,7694868
2529,84.3,170.48045822102426,8348769,188.54599172739807,8615232,199.96889373976768,7695003
2530,84.33333333333333,170.41527811810832,8345577,188.53391110235702,8614680,200.04311218523426,7697859
2531,84.36666666666666,170.3558564077432,8342667,188.54487558269318,8615181,199.99321743197942,7695939
2532,84.4,170.35830678755207,8342787,188.5461886941107,8615241,199.99150229983627,7695873
2533,84.43333333333334,170.23364371477578,8336682,188.5067953515856,8613441,199.9884618383098,7695756
2534,84.46666666666667,170.23915706934574,8336952,188.57770336813078,8616681,199.99298355032354,7695930
2535,84.5,170.087846116148,8329542,188.46497275293808,8611530,199.91580260388244,7692960
2536,84.53333333333333,170.234256309728,8336712,188.58413761407655,8616975,200.06579870585483,7698732
2537,84.56666666666666,170.1444498897329,8332314,188.5331888910774,8614647,200.00826381850783,7696518
2538,84.6,170.20877235971577,8335464,188.6245157901648,8618820,200.06720199579013,7698786
2539,84.63333333333334,169.98211222739525,8324364,188.56299652025476,8616009,200.04061744757152,7697763
2540,84.66666666666667,170.0079024748836,8325627,188.60403125205173,8617884,200.07601153816168,7699125
2541,84.7,169.92360940945846,8321499,188.55216335106033,8615514,200.0250253371794,7697163
2542,84.73333333333333,170.00165400637098,8325321,188.61545532138402,8618406,200.079363841896,7699254
2543,84.76666666666667,169.83129135015926,8316978,188.54999671722146,8615415,199.96421610665004,7694823
2544,84.8,169.9625704484195,8323407,188.63364191451646,8619237,200.07920792079207,7699248
2545,84.83333333333333,169.84452340112716,8317626,188.57776902370165,8616684,200.01473454432056,7696767
2546,84.86666666666666,169.88581230090665,8319648,188.63127831396494,8619129,200.09175956965774,7699731
2547,84.9,169.75349179122765,8313168,188.50738625172346,8613468,199.93069306930693,7693533
2548,84.93333333333334,169.778179367802,8314377,188.63442978136695,8619273,200.07032041786857,7698906
2549,84.96666666666667,169.78804214653272,8314860,188.61302606526164,8618295,200.04077336867545,7697769
2550,85.0,169.81015682430777,8315943,188.59759700610596,8617590,200.0625243626725,7698606
2551,85.03333333333333,169.61976231315853,8306619,188.5520320399186,8615508,199.97458486006082,7695222
2552,85.06666666666666,169.75998529772116,8313486,188.66903026721818,8620854,200.1327668199891,7701309
2553,85.1,169.73149963244302,8312091,188.57612763442978,8616609,200.00070164496765,7696227
2554,85.13333333333334,169.80550110267092,8315715,188.61545532138402,8618406,200.09674904498323,7699923
2555,85.16666666666667,169.68432982112228,8309781,188.4983257829427,8613054,200.03555001169408,7697568
2556,85.2,169.79135015927469,8315022,188.59740003939334,8617581,200.13315662274888,7701324
2557,85.23333333333333,169.75018377848568,8313006,188.58545072549407,8617035,200.01956809854215,7696953
2558,85.26666666666667,169.7263538348444,8311839,188.66857067822204,8620833,200.05106416153427,7698165
2559,85.3,169.6470227885322,8307954,188.52347186658787,8614203,199.97131051687845,7695096
2560,85.33333333333333,169.7683165890713,8313894,188.66916157835993,8620860,200.08778358150775,7699578
2561,85.36666666666666,169.71165155599118,8311119,188.5413958374368,8615022,200.03874639432448,7697691
2562,85.4,169.65988728252879,8308584,188.66778281137155,8620797,200.12652997583223,7701069
2563,85.43333333333334,169.59311443273708,8305314,188.52399711115487,8614227,200.01294145162547,7696698
2564,85.46666666666667,169.64144817446703,8307681,188.61092508699363,8618199,200.1214625399548,7700874
2565,85.5,169.64941190884588,8308071,188.59175366029808,8617323,200.0498167927029,7698117
2566,85.53333333333333,169.67373192844892,8309262,188.6435559057186,8619690,200.11351056365478,7700568
2567,85.56666666666666,169.51506983582456,8301492,188.52143654389076,8614110,200.0553519918921,7698330
2568,85.6,169.67011761823082,8309085,188.6495962182391,8619966,200.14220004677634,7701672
2569,85.63333333333334,169.60812300906642,8306049,188.59746569496423,8617584,200.027753956498,7697268
2570,85.66666666666667,169.7156334231806,8311314,188.6790099139912,8621310,200.12871287128712,7701153
2571,85.7,169.5861308502818,8304972,188.53679994747554,8614812,200.03204178685584,7697433
2572,85.73333333333333,169.66172506738545,8308674,188.65635874203926,8620275,200.13783425586652,7701504
2573,85.76666666666667,169.58508943886304,8304921,188.61197557612763,8618247,200.0281437592578,7697283
2574,85.8,169.71606223964716,8311335,188.64073271617096,8619561,200.07133390504404,7698945
2575,85.83333333333333,169.52523891203137,8301990,188.57034994419277,8616345,200.03165198409604,7697418
2576,85.86666666666666,169.65388385199705,8308290,188.6250410347318,8618844,200.09994542761362,7700046
2577,85.9,169.5703871600098,8304201,188.60317772963035,8617845,200.11124970764794,7700481
2578,85.93333333333334,169.58619210977702,8304975,188.54815836123694,8615331,200.09908786154205,7700013
2579,85.96666666666667,169.53553050722863,8302494,188.53699691418817,8614821,200.0186325719186,7696917
2580,86.0,169.58833619210978,8305080,188.61486442124615,8618379,200.07562173540188,7699110
2581,86.03333333333333,169.55354079882383,8303376,188.62438447902304,8618814,200.04124113198722,7697787
2582,86.06666666666666,169.588948787062,8305110,188.6337732256582,8619243,200.19271848444686,7703616
2583,86.1,169.45877235971577,8298735,188.55498654060798,8615643,200.04303422468232,7697856
2584,86.13333333333334,169.56236216613576,8303808,188.6374499376272,8619411,200.0611210727372,7698552
2585,86.16666666666667,169.5636486155354,8303871,188.59864749523996,8617638,200.03601777500586,7697586
2586,86.2,169.65951972555746,8308566,188.6109907425645,8618202,200.10127075699697,7700097
2587,86.23333333333333,169.55874785591766,8303631,188.55012802836322,8615421,200.01559211039213,7696800
2588,86.26666666666667,169.6590909090909,8308545,188.65583349747226,8620251,200.1182661573244,7700751
2589,86.3,169.67416074491547,8309283,188.6382378044777,8619447,200.0775707492009,7699185
2590,86.33333333333333,169.70448419505024,8310768,188.6755958243057,8621154,200.06735791689405,7698792
2591,86.36666666666666,169.53975741239893,8302701,188.52465366686363,8614257,199.9890855227255,7695780
2592,86.4,169.53804214653272,8302617,188.6935854507255,8621976,200.12847898963125,7701144
2593,86.43333333333334,169.54833374172998,8303121,188.55478957389533,8615634,200.0579246901068,7698429
2594,86.46666666666667,169.52885322224944,8302167,188.67126255662794,8620956,200.11616122242145,7700670
2595,86.5,169.46054888507717,8298822,188.5477644278117,8615313,200.06478521867936,7698693
2596,86.53333333333333,169.6880666503308,8309964,188.6827522815311,8621481,200.1537382084665,7702116
2597,86.56666666666666,169.60775545209506,8306031,188.60009191779923,8617704,200.1321431355734,7701285
2598,86.6,169.62411173731928,8306832,188.63475805922133,8619288,200.1182661573244,7700751
2599,86.63333333333334,169.5337539818672,8302407,188.5729105114569,8616462,200.00764013409216,7696494
2600,86.66666666666667,169.74742710120069,8312871,188.6771059024358,8621223,200.13713261089887,7701477
2601,86.7,169.6128399901985,8306280,188.59996060665748,8617698,200.087315818196,7699560
2602,86.73333333333333,169.71128399901986,8311101,188.65425776377126,8620179,200.16371715911748,7702500
2603,86.76666666666667,169.62692967409947,8306970,188.57757205698903,8616675,200.05527403134013,7698327
2604,86.8,169.738666993384,8312442,188.64598516184097,8619801,200.1400951118734,7701591
2605,86.83333333333333,169.64781916197012,8307993,188.63127831396494,8619129,200.1325329383332,7701300
2606,86.86666666666666,169.63127909826022,8307183,188.65530825290526,8620227,200.1680829500273,7702668
2607,86.9,169.55752266601323,8303571,188.5739610005909,8616510,200.029780930849,7697346
2608,86.93333333333334,169.72702768929184,8311872,188.70934278773555,8622696,200.17174709596944,7702809
2609,86.96666666666667,169.675140896839,8309331,188.63653075963495,8619369,200.08435331722148,7699446
2610,87.0,169.6660744915462,8308887,188.70054494123826,8622294,200.11951352615577,7700799
2611,87.03333333333333,169.57847341337907,8304597,188.5289869345414,8614455,200.01325329383332,7696710
2612,87.06666666666666,169.66086743445234,8308632,188.64716696211673,8619855,200.14453886333516,7701762
2613,87.1,169.76537613330066,8313750,188.60980894228877,8618148,200.04973883215092,7698114
2614,87.13333333333334,169.79502572898798,8315202,188.66482831068217,8620662,200.17611288687925,7702977
2615,87.16666666666667,169.62729723107083,8306988,188.61670277723064,8618463,200.05808061121073,7698435
2616,87.2,169.8487503062975,8317833,188.67415140174643,8621088,200.1227878693381,7700925
2617,87.23333333333333,169.73419505023278,8312223,188.6583284091655,8620365,200.1000233881656,7700049
2618,87.26666666666667,169.81720166625826,8316288,188.6634495436938,8620599,200.13806813752242,7701513
2619,87.3,169.64592011761823,8307900,188.5627995535421,8616000,200.06065330942542,7698534
2620,87.33333333333333,169.73780936045088,8312400,188.66134856542578,8620503,200.2289701411086,7705011
2621,87.36666666666666,169.71514334721883,8311290,188.6271420129998,8618940,200.13378030716459,7701348
2622,87.4,169.76145552560646,8313558,188.6718534567658,8620983,200.1523349185312,7702062
2623,87.43333333333334,169.67642734623865,8309394,188.55071892850108,8615448,200.0856786466048,7699497
2624,87.46666666666667,169.80096790002452,8315493,188.69470159543036,8622027,200.15646682778515,7702221
2625,87.5,169.71244792942906,8311158,188.59956667323223,8617680,200.12060497388322,7700841
2626,87.53333333333333,169.8510781671159,8317947,188.65596480861402,8620257,200.16995400327434,7702740
2627,87.56666666666666,169.70166625827002,8310630,188.5379817477513,8614866,200.0716457472519,7698957
2628,87.6,169.82161234991423,8316504,188.64742958440024,8619867,200.13073984563812,7701231
2629,87.63333333333334,169.77242097525115,8314095,188.61886941106954,8618562,200.09355266235286,7699800
2630,87.66666666666667,169.8603896103896,8318403,188.65084367408573,8620023,200.15327044515476,7702098
2631,87.7,169.64212202891449,8307714,188.51316394196047,8613732,200.09253917517736,7699761
2632,87.73333333333333,169.86559666748346,8318658,188.65058105180225,8620011,200.216262571139,7704522
2633,87.76666666666667,169.85548885077188,8318163,188.58912743746308,8617203,200.09706088719108,7699935
2634,87.8,169.94235481499632,8322417,188.6490709736721,8619942,200.14430498167928,7701753
2635,87.83333333333333,169.822102425876,8316528,188.61703105508502,8618478,200.07608949871366,7699128
2636,87.86666666666666,169.90559911786326,8320617,188.68734817149235,8621691,200.2007484212988,7703925
2637,87.9,169.82222494486646,8316534,188.64283369443896,8619657,200.10836516722537,7700370
2638,87.93333333333334,169.8487503062975,8317833,188.6266824240037,8618919,200.13144149060577,7701258
2639,87.96666666666667,169.77781181083068,8314359,188.61433917667915,8618355,200.07195758945974,7698969
2640,88.0,169.90339377603527,8320509,188.76429650055806,8625207,200.1871053247057,7703400
2641,88.03333333333333,169.8347831413869,8317149,188.62852077998818,8619003,200.07468620877836,7699074
2642,88.06666666666666,169.86718941435922,8318736,188.6877421049176,8621709,200.19092539175176,7703547
2643,88.1,169.80231560891937,8315559,188.5633247981091,8616024,200.1105480626803,7700454
2644,88.13333333333334,169.84917912276404,8317854,188.65353555249163,8620146,200.21018164808606,7704288
2645,88.16666666666667,169.90100465572164,8320392,188.59241021600684,8617353,200.1164730646293,7700682
2646,88.2,170.088948787062,8329596,188.6750705797387,8621130,200.16753722616357,7702647
2647,88.23333333333333,169.94719431511885,8322654,188.54343116013393,8615115,200.07133390504404,7698945
2648,88.26666666666667,169.85744915461896,8318259,188.65708095331888,8620308,200.20729710766352,7704177
2649,88.3,169.91472678265131,8321064,188.63423281465433,8619264,200.11756451235675,7700724
2650,88.33333333333333,169.94952217593726,8322768,188.68294924824372,8621490,200.16293755359789,7702470
2651,88.36666666666666,169.83692722371967,8317254,188.5316131573764,8614575,200.0698526545568,7698888
2652,88.4,169.94731683410927,8322660,188.5991070842361,8617659,200.17868558509394,7703076
2653,88.43333333333334,169.88054398431757,8319390,188.48893703630753,8612625,199.9559522881422,7694505
2654,88.46666666666667,169.84072531242342,8317440,188.42164007616046,8609550,199.87393778747955,7691349
2655,88.5,168.76678510169077,8264847,187.2974853916355,8558184,198.6612614017307,7644684
2656,88.53333333333333,168.37172261700564,8245500,186.83848729564704,8537211,198.34637873236142,7632567
2657,88.56666666666666,168.34041901494732,8243967,186.78766988378965,8534889,198.2886879239105,7630347
2658,88.6,169.25006125949523,8288514,187.76278642242795,8579445,199.22616356123802,7666422
2659,88.63333333333334,169.5053908355795,8301018,187.99409099862123,8590014,199.50502845560146,7677153
2660,88.66666666666667,169.65296495956872,8308245,188.19887072418095,8599371,199.6717860762454,7683570
2661,88.7,169.82988238176918,8316909,188.1397150548224,8596668,199.61370546503468,7681335
2662,88.73333333333333,169.8628399901985,8318523,188.1722802179765,8598156,199.6704607468621,7683519
2663,88.76666666666667,169.8795025728988,8319339,188.19939596874795,8599395,199.53979886177595,7678491
2664,88.8,169.95172751776525,8322876,188.26734948460376,8602500,199.67272160286896,7683606
2665,88.83333333333333,170.1432859593237,8332257,188.2691221850174,8602581,199.6293755359788,7681938
2666,88.86666666666666,170.2271502082823,8336364,188.28192502133805,8603166,199.7331410306385,7685931
2667,88.9,170.14867679490322,8332521,188.12605869608035,8596044,199.6212676385749,7681626
2668,88.93333333333334,170.35242587601078,8342499,188.2538244370035,8601882,199.69735713728852,7684554
2669,88.96666666666667,170.24877481009557,8337423,187.81406342328145,8581788,199.31020503625166,7669656
2670,89.0,170.10708159764764,8330484,187.68675727135448,8575971,199.1934201294145,7665162
2671,89.03333333333333,169.73376623376623,8312202,187.1161447048782,8549898,198.541669915023,7640082
2672,89.06666666666666,169.9541778975741,8322996,187.31875779659904,8559156,198.77516176814532,7649067
2673,89.1,171.49087233521195,8398251,188.57494583415402,8616555,200.02705231153035,7697241
2674,89.13333333333334,171.85634648370498,8416149,188.8573304444882,8629458,200.41896000623686,7712322
2675,89.16666666666667,171.85175202156333,8415924,188.79817477512967,8626755,200.2970297029703,7707630
2676,89.2,172.21979906885568,8433948,188.97846497275293,8634993,200.44796133156623,7713438
2677,89.23333333333333,172.1295025728988,8429526,188.86862320267875,8629974,200.39229749746627,7711296
2678,89.26666666666667,172.4416809605489,8444814,189.02179764953055,8636973,200.41506197863882,7712172
2679,89.3,172.31928448909582,8438820,188.89278445276082,8631078,200.36953301629376,7710420
2680,89.33333333333333,172.63446459201177,8454255,189.02665616177532,8637195,200.46979028611523,7714278
2681,89.36666666666666,172.6728742955158,8456136,188.9134659575865,8632023,200.38761986434864,7711116
2682,89.4,172.6900882136731,8456979,188.96047534633314,8634171,200.51266858969362,7715928
2683,89.43333333333334,172.77272727272728,8461026,188.88694110695292,8630811,200.40703204178686,7711863
2684,89.46666666666667,172.8994731683411,8467233,189.03722670868623,8637678,200.53816169018478,7716909
2685,89.5,172.89114187699093,8466825,188.94320793119297,8633382,200.4795353551103,7714653
2686,89.53333333333333,173.03773584905662,8474004,189.0357166305561,8637609,200.46199423091915,7713978
2687,89.56666666666666,172.92207792207793,8468340,188.94419276475608,8633427,200.4074998050986,7711881
2688,89.6,173.01488605733888,8472885,189.02659050620446,8637192,200.4670616667966,7714173
2689,89.63333333333334,173.0329576084293,8473770,189.00656555708753,8636277,200.52872846339753,7716546
2690,89.66666666666667,173.11921097770156,8477994,188.99993434442914,8635974,200.5422935994387,7717068
2691,89.7,172.9507473658417,8469744,188.90046615455321,8631429,200.45404225461917,7713672
2692,89.73333333333333,172.85518255329575,8465064,188.99888385529513,8635926,200.53426366258674,7716759
2693,89.76666666666667,172.86265621171282,8465430,188.96966712625567,8634591,200.53558899197006,7716810
2694,89.8,172.8775422690517,8466159,189.043660954632,8637972,200.53130116161222,7716645
2695,89.83333333333333,172.79588336192108,8462160,188.95279364454075,8633820,200.42371559990644,7712505
2696,89.86666666666666,172.79263660867434,8462001,189.047862911168,8638164,200.54798471973183,7717287
2697,89.9,172.76476353834843,8460636,189.01070185805267,8636466,200.48358930381227,7714809
2698,89.93333333333334,172.55366331781426,8450298,189.07097367211608,8639220,200.57721992671708,7718412
2699,89.96666666666667,172.42109777015438,8443806,188.95496027837962,8633919,200.47844390738285,7714611
2700,90.0,172.5937882871845,8452263,189.003676711969,8636145,200.54315116551024,7717101
2701,90.03333333333333,172.56199460916443,8450706,188.9465563653076,8633535,200.51103141810245,7715865
2702,90.06666666666666,172.5706934574859,8451132,188.9902173199396,8635530,200.53636859748968,7716840
2703,90.1,172.4969370252389,8447520,188.89527936445407,8631192,200.4934902939113,7715190
